key,src_debit,src_credit,gl_account_src,department_src,transaction_date_src,currency_src,tgt_debit,tgt_credit,gl_account_tgt,department_tgt,transaction_date_tgt,currency_tgt,reconciliation_status,debit_delta,credit_delta
TXN000579,43.91,0.0,1000,HR,2023-12-06,GBP,43.91,0.0,1000,HR,2023-12-06,GBP,MATCHED,0.0,0.0
TXN000580,0.0,2243.14,4300,Procurement,2023-11-21,USD,0.0,2243.14,4300,Procurement,2023-11-21,USD,MATCHED,0.0,0.0
TXN000581,670.31,0.0,4200,IT,2023-11-14,GBP,670.31,0.0,4200,IT,2023-11-14,GBP,MATCHED,0.0,0.0
TXN000582,0.0,216.39,4600,Sales,2023-06-21,GBP,0.0,216.39,4600,Sales,2023-06-21,GBP,MATCHED,0.0,0.0
TXN000583,0.0,1042.29,4200,Operations,2023-02-17,GBP,0.0,1042.29,4200,Operations,2023-02-17,GBP,MATCHED,0.0,0.0
TXN000584,12161.61,0.0,1100,Finance,2023-05-01,GBP,12161.61,0.0,1100,Finance,2023-05-01,GBP,MATCHED,0.0,0.0
TXN000585,0.0,529.96,1200,Procurement,2023-12-11,GBP,0.0,529.96,1200,Procurement,2023-12-11,GBP,MATCHED,0.0,0.0
TXN000586,0.0,585.42,1100,Legal,2023-06-08,USD,0.0,585.42,1100,Legal,2023-06-08,USD,MATCHED,0.0,0.0
TXN000587,202.54,0.0,1000,Procurement,2023-04-26,GBP,202.54,0.0,1000,Procurement,2023-04-26,GBP,MATCHED,0.0,0.0
TXN000588,112.76,0.0,4500,Operations,2023-04-12,EUR,112.76,0.0,4500,Operations,2023-04-12,EUR,MATCHED,0.0,0.0
TXN000589,1401.79,0.0,4000,Legal,2023-03-17,EUR,1401.79,0.0,4000,Legal,2023-03-17,EUR,MATCHED,0.0,0.0
TXN000590,111.71,0.0,1000,Sales,2023-01-13,GBP,111.71,0.0,1000,Sales,2023-01-13,GBP,MATCHED,0.0,0.0
TXN000591,449.15,0.0,3000,IT,2023-01-24,GBP,449.15,0.0,3000,IT,2023-01-24,GBP,MATCHED,0.0,0.0
TXN000592,197.06,0.0,4300,Legal,2023-05-06,GBP,197.06,0.0,4300,Legal,2023-05-06,GBP,MATCHED,0.0,0.0
TXN000593,0.0,827.55,1100,IT,2023-09-01,GBP,0.0,827.55,1100,IT,2023-09-01,GBP,MATCHED,0.0,0.0
TXN000594,665.47,0.0,2000,Procurement,2023-11-09,EUR,665.47,0.0,2000,Procurement,2023-11-09,EUR,MATCHED,0.0,0.0
TXN000595,0.0,1912.77,1200,Sales,2023-02-07,GBP,0.0,1912.77,1200,Sales,2023-02-07,GBP,MATCHED,0.0,0.0
TXN000596,0.0,187.72,4200,IT,2023-08-22,GBP,0.0,187.72,4200,IT,2023-08-22,GBP,MATCHED,0.0,0.0
TXN000597,269.13,0.0,4500,IT,2023-08-01,GBP,269.13,0.0,4500,IT,2023-08-01,GBP,MATCHED,0.0,0.0
TXN000598,92.93,0.0,2100,Procurement,2023-11-19,EUR,92.93,0.0,2100,Procurement,2023-11-19,EUR,MATCHED,0.0,0.0
TXN000599,207.17,0.0,2000,IT,2023-10-22,GBP,207.17,0.0,2000,IT,2023-10-22,GBP,MATCHED,0.0,0.0
TXN000600,0.0,710.49,2000,HR,2023-04-10,GBP,0.0,710.49,2000,HR,2023-04-10,GBP,MATCHED,0.0,0.0
TXN000601,0.0,1255.74,4100,Operations,2023-12-23,USD,0.0,1255.74,4100,Operations,2023-12-23,USD,MATCHED,0.0,0.0
TXN000602,101.16,0.0,1100,Operations,2023-07-16,USD,101.16,0.0,1100,Operations,2023-07-16,USD,MATCHED,0.0,0.0
TXN000603,0.0,1486.84,4400,Procurement,2023-09-11,GBP,0.0,1486.84,4400,Procurement,2023-09-11,GBP,MATCHED,0.0,0.0
TXN000604,3082.38,0.0,1000,HR,2023-07-24,USD,3082.38,0.0,1000,HR,2023-07-24,USD,MATCHED,0.0,0.0
TXN000605,750.06,0.0,4200,IT,2023-05-05,USD,750.06,0.0,4200,IT,2023-05-05,USD,MATCHED,0.0,0.0
TXN000606,6735.81,0.0,4500,HR,2023-03-17,GBP,6735.81,0.0,4500,HR,2023-03-17,GBP,MATCHED,0.0,0.0
TXN000607,0.0,126.38,2100,Sales,2023-12-02,GBP,0.0,126.38,2100,Sales,2023-12-02,GBP,MATCHED,0.0,0.0
TXN000608,62.37,0.0,3100,Finance,2023-12-19,GBP,62.37,0.0,3100,Finance,2023-12-19,GBP,MATCHED,0.0,0.0
TXN000609,0.0,27.99,4600,Operations,2023-01-03,GBP,0.0,27.99,4600,Operations,2023-01-03,GBP,MATCHED,0.0,0.0
TXN000610,0.0,3804.98,4000,HR,2023-02-24,GBP,0.0,3804.98,4000,HR,2023-02-24,GBP,MATCHED,0.0,0.0
TXN000611,1076.58,0.0,2000,Sales,2023-08-06,GBP,1076.58,0.0,2000,Sales,2023-08-06,GBP,MATCHED,0.0,0.0
TXN000612,371.16,0.0,3100,Procurement,2023-04-23,GBP,371.16,0.0,3100,Procurement,2023-04-23,GBP,MATCHED,0.0,0.0
TXN000613,613.97,0.0,4600,Operations,2023-04-01,GBP,613.97,0.0,4600,Operations,2023-04-01,GBP,MATCHED,0.0,0.0
TXN000614,74.57,0.0,4200,Procurement,2023-12-23,EUR,74.57,0.0,4200,Procurement,2023-12-23,EUR,MATCHED,0.0,0.0
TXN000615,15813.64,0.0,1200,HR,2023-09-23,GBP,15813.64,0.0,1200,HR,2023-09-23,GBP,MATCHED,0.0,0.0
TXN000616,0.0,489.72,4100,Finance,2023-08-26,GBP,0.0,489.72,4100,Finance,2023-08-26,GBP,MATCHED,0.0,0.0
TXN000617,475.37,0.0,4100,Operations,2023-01-26,GBP,475.37,0.0,4100,Operations,2023-01-26,GBP,MATCHED,0.0,0.0
TXN000618,1198.29,0.0,4100,Operations,2023-10-13,GBP,1198.29,0.0,4100,Operations,2023-10-13,GBP,MATCHED,0.0,0.0
TXN000619,830.07,0.0,4000,Sales,2023-05-08,USD,830.07,0.0,4000,Sales,2023-05-08,USD,MATCHED,0.0,0.0
TXN000620,0.0,564.44,4000,IT,2023-03-04,GBP,0.0,564.44,4000,IT,2023-03-04,GBP,MATCHED,0.0,0.0
TXN000621,123.26,0.0,4100,IT,2023-08-22,USD,123.26,0.0,4100,IT,2023-08-22,USD,MATCHED,0.0,0.0
TXN000622,818.28,0.0,2100,IT,2023-03-10,USD,818.28,0.0,2100,IT,2023-03-10,USD,MATCHED,0.0,0.0
TXN000623,0.0,6788.85,2100,Procurement,2023-08-26,EUR,0.0,6788.85,2100,Procurement,2023-08-26,EUR,MATCHED,0.0,0.0
TXN000624,3035.5,0.0,4000,Finance,2023-12-08,GBP,3035.5,0.0,4000,Finance,2023-12-08,GBP,MATCHED,0.0,0.0
TXN000625,0.0,4401.85,4400,Operations,2023-09-29,GBP,0.0,4401.85,4400,Operations,2023-09-29,GBP,MATCHED,0.0,0.0
TXN000626,187.39,0.0,3100,Finance,2023-10-14,USD,187.39,0.0,3100,Finance,2023-10-14,USD,MATCHED,0.0,0.0
TXN000627,91.43,0.0,3000,Operations,2023-11-01,GBP,91.43,0.0,3000,Operations,2023-11-01,GBP,MATCHED,0.0,0.0
TXN000628,0.0,334.06,2000,Sales,2023-06-12,GBP,0.0,334.06,2000,Sales,2023-06-12,GBP,MATCHED,0.0,0.0
TXN000629,438.6,0.0,2100,Procurement,2023-08-15,GBP,438.6,0.0,2100,Procurement,2023-08-15,GBP,MATCHED,0.0,0.0
TXN000630,2082.42,0.0,1000,Operations,2023-11-10,USD,2082.42,0.0,1000,Operations,2023-11-10,USD,MATCHED,0.0,0.0
TXN000631,0.0,31.86,4400,Sales,2023-09-16,USD,0.0,31.86,4400,Sales,2023-09-16,USD,MATCHED,0.0,0.0
TXN000632,0.0,4001.1,4400,Legal,2023-08-07,USD,0.0,4001.1,4400,Legal,2023-08-07,USD,MATCHED,0.0,0.0
TXN000633,0.0,318.3,2100,IT,2023-10-08,GBP,0.0,318.3,2100,IT,2023-10-08,GBP,MATCHED,0.0,0.0
TXN000634,212.66,0.0,3100,Finance,2023-08-17,GBP,212.66,0.0,3100,Finance,2023-08-17,GBP,MATCHED,0.0,0.0
TXN000635,88.4,0.0,1000,Legal,2023-03-23,GBP,88.4,0.0,1000,Legal,2023-03-23,GBP,MATCHED,0.0,0.0
TXN000636,33.71,0.0,4500,Finance,2023-09-01,GBP,33.71,0.0,4500,Finance,2023-09-01,GBP,MATCHED,0.0,0.0
TXN000637,1386.8,0.0,4600,Procurement,2023-08-19,GBP,1386.8,0.0,4600,Procurement,2023-08-19,GBP,MATCHED,0.0,0.0
TXN000638,0.0,450.33,3100,Legal,2023-05-13,GBP,0.0,450.33,3100,Legal,2023-05-13,GBP,MATCHED,0.0,0.0
TXN000639,0.0,58.27,1000,Legal,2023-05-07,GBP,0.0,58.27,1000,Legal,2023-05-07,GBP,MATCHED,0.0,0.0
TXN000640,57.82,0.0,3100,HR,2023-11-23,USD,57.82,0.0,3100,HR,2023-11-23,USD,MATCHED,0.0,0.0
TXN000641,243.79,0.0,2100,HR,2023-05-22,GBP,243.79,0.0,2100,HR,2023-05-22,GBP,MATCHED,0.0,0.0
TXN000642,4932.16,0.0,2000,Procurement,2023-09-24,GBP,4932.16,0.0,2000,Procurement,2023-09-24,GBP,MATCHED,0.0,0.0
TXN000643,0.0,273.31,1000,Finance,2023-09-06,GBP,0.0,273.31,1000,Finance,2023-09-06,GBP,MATCHED,0.0,0.0
TXN000644,0.0,42.32,3000,Legal,2023-11-17,USD,0.0,42.32,3000,Legal,2023-11-17,USD,MATCHED,0.0,0.0
TXN000645,0.0,279.05,3000,Sales,2023-05-03,GBP,0.0,279.05,3000,Sales,2023-05-03,GBP,MATCHED,0.0,0.0
TXN000646,0.0,267.98,4000,Finance,2023-05-21,USD,0.0,267.98,4000,Finance,2023-05-21,USD,MATCHED,0.0,0.0
TXN000647,10.0,0.0,3000,Finance,2023-08-14,GBP,10.0,0.0,3000,Finance,2023-08-14,GBP,MATCHED,0.0,0.0
TXN000648,0.0,371.87,1200,Sales,2023-02-09,EUR,0.0,371.87,1200,Sales,2023-02-09,EUR,MATCHED,0.0,0.0
TXN000649,285.32,0.0,4300,Legal,2023-05-27,EUR,285.32,0.0,4300,Legal,2023-05-27,EUR,MATCHED,0.0,0.0
TXN000650,0.0,1146.32,3000,IT,2023-05-01,GBP,0.0,1146.32,3000,IT,2023-05-01,GBP,MATCHED,0.0,0.0
TXN000651,0.0,6460.32,3000,Sales,2023-05-20,GBP,0.0,6460.32,3000,Sales,2023-05-20,GBP,MATCHED,0.0,0.0
TXN000652,0.0,2186.04,2000,Legal,2023-06-21,GBP,0.0,2186.04,2000,Legal,2023-06-21,GBP,MATCHED,0.0,0.0
TXN000653,0.0,269.53,3000,Legal,2023-06-13,GBP,0.0,269.53,3000,Legal,2023-06-13,GBP,MATCHED,0.0,0.0
TXN000654,0.0,76.72,2000,Operations,2023-10-04,EUR,0.0,76.72,2000,Operations,2023-10-04,EUR,MATCHED,0.0,0.0
TXN000655,0.0,19149.65,4300,Legal,2023-02-11,USD,0.0,19149.65,4300,Legal,2023-02-11,USD,MATCHED,0.0,0.0
TXN000656,0.0,440.9,4500,Operations,2023-03-12,USD,0.0,440.9,4500,Operations,2023-03-12,USD,MATCHED,0.0,0.0
TXN000657,411.95,0.0,4400,Finance,2023-03-19,GBP,411.95,0.0,4400,Finance,2023-03-19,GBP,MATCHED,0.0,0.0
TXN000658,0.0,389.09,4200,Sales,2023-04-29,GBP,0.0,389.09,4200,Sales,2023-04-29,GBP,MATCHED,0.0,0.0
TXN000659,0.0,543.01,2000,HR,2023-07-16,GBP,0.0,543.01,2000,HR,2023-07-16,GBP,MATCHED,0.0,0.0
TXN000660,324.88,0.0,4300,Procurement,2023-12-22,EUR,324.88,0.0,4300,Procurement,2023-12-22,EUR,MATCHED,0.0,0.0
TXN000661,0.0,170.63,4400,HR,2023-03-20,GBP,0.0,170.63,4400,HR,2023-03-20,GBP,MATCHED,0.0,0.0
TXN000662,177.63,0.0,3000,Sales,2023-12-28,GBP,177.63,0.0,3000,Sales,2023-12-28,GBP,MATCHED,0.0,0.0
TXN000663,384.09,0.0,4400,Operations,2023-04-20,USD,384.09,0.0,4400,Operations,2023-04-20,USD,MATCHED,0.0,0.0
TXN000664,178.55,0.0,1200,HR,2023-02-02,EUR,178.55,0.0,1200,HR,2023-02-02,EUR,MATCHED,0.0,0.0
TXN000665,0.0,138.48,2100,Operations,2023-08-01,GBP,0.0,138.48,2100,Operations,2023-08-01,GBP,MATCHED,0.0,0.0
TXN000666,473.26,0.0,4100,Operations,2023-07-28,USD,473.26,0.0,4100,Operations,2023-07-28,USD,MATCHED,0.0,0.0
TXN000667,0.0,275.21,4100,Legal,2023-06-19,GBP,0.0,275.21,4100,Legal,2023-06-19,GBP,MATCHED,0.0,0.0
TXN000668,0.0,3850.62,2000,IT,2023-10-05,EUR,0.0,3850.62,2000,IT,2023-10-05,EUR,MATCHED,0.0,0.0
TXN000669,0.0,10.0,4100,Operations,2023-08-27,GBP,0.0,10.0,4100,Operations,2023-08-27,GBP,MATCHED,0.0,0.0
TXN000670,2074.05,0.0,1200,Procurement,2023-08-01,GBP,2074.05,0.0,1200,Procurement,2023-08-01,GBP,MATCHED,0.0,0.0
TXN000671,2615.28,0.0,1000,IT,2023-02-01,EUR,2615.28,0.0,1000,IT,2023-02-01,EUR,MATCHED,0.0,0.0
TXN000672,0.0,17.99,1000,HR,2023-04-16,GBP,0.0,17.99,1000,HR,2023-04-16,GBP,MATCHED,0.0,0.0
TXN000673,0.0,241.28,4000,Legal,2023-08-04,GBP,0.0,241.28,4000,Legal,2023-08-04,GBP,MATCHED,0.0,0.0
TXN000674,0.0,231.1,1200,HR,2023-07-19,GBP,0.0,231.1,1200,HR,2023-07-19,GBP,MATCHED,0.0,0.0
TXN000675,48.85,0.0,1100,HR,2023-10-27,GBP,48.85,0.0,1100,HR,2023-10-27,GBP,MATCHED,0.0,0.0
TXN000676,0.0,125.62,2000,Procurement,2023-12-23,GBP,0.0,125.62,2000,Procurement,2023-12-23,GBP,MATCHED,0.0,0.0
TXN000677,0.0,76.26,4300,Legal,2023-01-11,GBP,0.0,76.26,4300,Legal,2023-01-11,GBP,MATCHED,0.0,0.0
TXN000678,5588.16,0.0,4300,Legal,2023-10-22,GBP,5588.16,0.0,4300,Legal,2023-10-22,GBP,MATCHED,0.0,0.0
TXN000679,0.0,1641.75,2000,Legal,2023-07-14,EUR,0.0,1641.75,2000,Legal,2023-07-14,EUR,MATCHED,0.0,0.0
TXN000680,2717.13,0.0,1200,HR,2023-09-02,GBP,2717.13,0.0,1200,HR,2023-09-02,GBP,MATCHED,0.0,0.0
TXN000681,0.0,1190.95,3100,Sales,2023-01-04,GBP,0.0,1190.95,3100,Sales,2023-01-04,GBP,MATCHED,0.0,0.0
TXN000682,74.17,0.0,2100,Sales,2023-06-30,EUR,74.17,0.0,2100,Sales,2023-06-30,EUR,MATCHED,0.0,0.0
TXN000683,0.0,183.68,2100,Finance,2023-06-02,USD,0.0,183.68,2100,Finance,2023-06-02,USD,MATCHED,0.0,0.0
TXN000684,840.55,0.0,4400,Legal,2023-07-19,GBP,840.55,0.0,4400,Legal,2023-07-19,GBP,MATCHED,0.0,0.0
TXN000685,64.51,0.0,4600,Procurement,2023-08-03,USD,64.51,0.0,4600,Procurement,2023-08-03,USD,MATCHED,0.0,0.0
TXN000686,0.0,1175.56,3100,Sales,2023-10-03,GBP,0.0,1175.56,3100,Sales,2023-10-03,GBP,MATCHED,0.0,0.0
TXN000687,0.0,281.33,4400,Procurement,2023-10-07,GBP,0.0,281.33,4400,Procurement,2023-10-07,GBP,MATCHED,0.0,0.0
TXN000688,229.93,0.0,2100,Legal,2023-11-05,USD,229.93,0.0,2100,Legal,2023-11-05,USD,MATCHED,0.0,0.0
TXN000689,0.0,1171.97,4400,Procurement,2023-04-23,GBP,0.0,1171.97,4400,Procurement,2023-04-23,GBP,MATCHED,0.0,0.0
TXN000690,0.0,785.56,4600,Sales,2023-09-07,GBP,0.0,785.56,4600,Sales,2023-09-07,GBP,MATCHED,0.0,0.0
TXN000691,0.0,234.76,1000,Operations,2023-04-23,USD,0.0,234.76,1000,Operations,2023-04-23,USD,MATCHED,0.0,0.0
TXN000692,0.0,2296.16,4300,IT,2023-05-20,GBP,0.0,2296.16,4300,IT,2023-05-20,GBP,MATCHED,0.0,0.0
TXN000693,79.71,0.0,1000,HR,2023-08-12,GBP,79.71,0.0,1000,HR,2023-08-12,GBP,MATCHED,0.0,0.0
TXN000694,1016.28,0.0,3100,Legal,2023-09-06,GBP,1016.28,0.0,3100,Legal,2023-09-06,GBP,MATCHED,0.0,0.0
TXN000695,982.06,0.0,1200,HR,2023-01-15,GBP,982.06,0.0,1200,HR,2023-01-15,GBP,MATCHED,0.0,0.0
TXN000696,253.58,0.0,4400,Sales,2023-07-19,USD,253.58,0.0,4400,Sales,2023-07-19,USD,MATCHED,0.0,0.0
TXN000697,658.0,0.0,4400,Finance,2023-06-22,GBP,658.0,0.0,4400,Finance,2023-06-22,GBP,MATCHED,0.0,0.0
TXN000698,61.76,0.0,4400,Legal,2023-12-09,USD,61.76,0.0,4400,Legal,2023-12-09,USD,MATCHED,0.0,0.0
TXN000699,0.0,1613.31,1100,Legal,2023-12-14,GBP,0.0,1613.31,1100,Legal,2023-12-14,GBP,MATCHED,0.0,0.0
TXN000700,305.71,0.0,4300,HR,2023-07-27,GBP,305.71,0.0,4300,HR,2023-07-27,GBP,MATCHED,0.0,0.0
TXN000701,184.18,0.0,2000,Legal,2023-03-26,GBP,184.18,0.0,2000,Legal,2023-03-26,GBP,MATCHED,0.0,0.0
TXN000702,1945.97,0.0,4300,HR,2023-08-28,GBP,1945.97,0.0,4300,HR,2023-08-28,GBP,MATCHED,0.0,0.0
TXN000703,140.26,0.0,3100,Legal,2023-03-07,GBP,140.26,0.0,3100,Legal,2023-03-07,GBP,MATCHED,0.0,0.0
TXN000704,0.0,48.78,4300,Operations,2023-11-15,GBP,0.0,48.78,4300,Operations,2023-11-15,GBP,MATCHED,0.0,0.0
TXN000705,39.06,0.0,1000,Finance,2023-10-01,USD,39.06,0.0,1000,Finance,2023-10-01,USD,MATCHED,0.0,0.0
TXN000706,0.0,1001.26,3100,Sales,2023-01-14,GBP,0.0,1001.26,3100,Sales,2023-01-14,GBP,MATCHED,0.0,0.0
TXN000707,0.0,59.11,4300,Operations,2023-07-21,GBP,0.0,59.11,4300,Operations,2023-07-21,GBP,MATCHED,0.0,0.0
TXN000708,0.0,5609.36,4000,Operations,2023-10-31,EUR,0.0,5609.36,4000,Operations,2023-10-31,EUR,MATCHED,0.0,0.0
TXN000709,0.0,17.76,4600,Legal,2023-10-16,GBP,0.0,17.76,4600,Legal,2023-10-16,GBP,MATCHED,0.0,0.0
TXN000710,0.0,5139.36,3100,Legal,2023-12-06,GBP,0.0,5139.36,3100,Legal,2023-12-06,GBP,MATCHED,0.0,0.0
TXN000711,553.65,0.0,4200,Procurement,2023-01-14,GBP,553.65,0.0,4200,Procurement,2023-01-14,GBP,MATCHED,0.0,0.0
TXN000712,348.95,0.0,2100,Legal,2023-02-12,GBP,348.95,0.0,2100,Legal,2023-02-12,GBP,MATCHED,0.0,0.0
TXN000713,0.0,178.15,2100,Sales,2023-11-26,GBP,0.0,178.15,2100,Sales,2023-11-26,GBP,MATCHED,0.0,0.0
TXN000714,0.0,734.14,4100,HR,2023-08-08,GBP,0.0,734.14,4100,HR,2023-08-08,GBP,MATCHED,0.0,0.0
TXN000715,0.0,381.29,1000,Finance,2023-03-11,GBP,0.0,381.29,1000,Finance,2023-03-11,GBP,MATCHED,0.0,0.0
TXN000716,0.0,2111.08,4600,Legal,2023-08-25,GBP,0.0,2111.08,4600,Legal,2023-08-25,GBP,MATCHED,0.0,0.0
TXN000717,478.83,0.0,4000,Sales,2023-04-04,GBP,478.83,0.0,4000,Sales,2023-04-04,GBP,MATCHED,0.0,0.0
TXN000718,505.45,0.0,2000,Legal,2023-01-26,GBP,505.45,0.0,2000,Legal,2023-01-26,GBP,MATCHED,0.0,0.0
TXN000719,233.83,0.0,4100,IT,2023-05-14,GBP,233.83,0.0,4100,IT,2023-05-14,GBP,MATCHED,0.0,0.0
TXN000720,370.4,0.0,1200,HR,2023-07-14,EUR,370.4,0.0,1200,HR,2023-07-14,EUR,MATCHED,0.0,0.0
TXN000721,640.15,0.0,4500,Sales,2023-06-17,GBP,640.15,0.0,4500,Sales,2023-06-17,GBP,MATCHED,0.0,0.0
TXN000722,0.0,31.02,4500,Sales,2023-04-19,GBP,0.0,31.02,4500,Sales,2023-04-19,GBP,MATCHED,0.0,0.0
TXN000723,0.0,53.4,2000,Legal,2023-08-21,GBP,0.0,53.4,2000,Legal,2023-08-21,GBP,MATCHED,0.0,0.0
TXN000724,0.0,1230.16,1100,Sales,2023-06-17,EUR,0.0,1230.16,1100,Sales,2023-06-17,EUR,MATCHED,0.0,0.0
TXN000725,0.0,521.29,4100,Sales,2023-06-22,GBP,0.0,521.29,4100,Sales,2023-06-22,GBP,MATCHED,0.0,0.0
TXN000726,0.0,306.13,2100,Procurement,2023-07-14,GBP,0.0,306.13,2100,Procurement,2023-07-14,GBP,MATCHED,0.0,0.0
TXN000727,0.0,414.74,1200,IT,2023-05-23,GBP,0.0,414.74,1200,IT,2023-05-23,GBP,MATCHED,0.0,0.0
TXN000728,0.0,679.51,2000,HR,2023-08-04,GBP,0.0,679.51,2000,HR,2023-08-04,GBP,MATCHED,0.0,0.0
TXN000729,0.0,179.53,1100,Procurement,2023-05-10,EUR,0.0,179.53,1100,Procurement,2023-05-10,EUR,MATCHED,0.0,0.0
TXN000730,125.53,0.0,4400,Sales,2023-02-11,GBP,125.53,0.0,4400,Sales,2023-02-11,GBP,MATCHED,0.0,0.0
TXN000731,541.19,0.0,1000,Sales,2023-08-29,GBP,541.19,0.0,1000,Sales,2023-08-29,GBP,MATCHED,0.0,0.0
TXN000732,92.99,0.0,1000,IT,2023-01-10,USD,92.99,0.0,1000,IT,2023-01-10,USD,MATCHED,0.0,0.0
TXN000733,0.0,744.25,4300,Finance,2023-10-04,GBP,0.0,744.25,4300,Finance,2023-10-04,GBP,MATCHED,0.0,0.0
TXN000734,31.38,0.0,3100,Finance,2023-01-27,USD,31.38,0.0,3100,Finance,2023-01-27,USD,MATCHED,0.0,0.0
TXN000735,0.0,1888.87,4100,Procurement,2023-06-29,GBP,0.0,1888.87,4100,Procurement,2023-06-29,GBP,MATCHED,0.0,0.0
TXN000736,819.67,0.0,3000,Procurement,2023-04-25,USD,819.67,0.0,3000,Procurement,2023-04-25,USD,MATCHED,0.0,0.0
TXN000737,0.0,592.32,1100,Sales,2023-11-29,USD,0.0,592.32,1100,Sales,2023-11-29,USD,MATCHED,0.0,0.0
TXN000738,0.0,1761.7,1200,Finance,2023-02-05,GBP,0.0,1761.7,1200,Finance,2023-02-05,GBP,MATCHED,0.0,0.0
TXN000739,0.0,4905.99,1100,HR,2023-11-30,GBP,0.0,4905.99,1100,HR,2023-11-30,GBP,MATCHED,0.0,0.0
TXN000740,1847.44,0.0,4100,Procurement,2023-01-21,GBP,1847.44,0.0,4100,Procurement,2023-01-21,GBP,MATCHED,0.0,0.0
TXN000741,0.0,25.5,4600,HR,2023-01-16,USD,0.0,25.5,4600,HR,2023-01-16,USD,MATCHED,0.0,0.0
TXN000742,0.0,59.18,4600,Finance,2023-05-07,GBP,0.0,59.18,4600,Finance,2023-05-07,GBP,MATCHED,0.0,0.0
TXN000743,158.03,0.0,4100,Operations,2023-04-13,USD,158.03,0.0,4100,Operations,2023-04-13,USD,MATCHED,0.0,0.0
TXN000744,0.0,419.53,1000,IT,2023-01-11,GBP,0.0,419.53,1000,IT,2023-01-11,GBP,MATCHED,0.0,0.0
TXN000745,0.0,876.98,4200,Legal,2023-11-15,GBP,0.0,876.98,4200,Legal,2023-11-15,GBP,MATCHED,0.0,0.0
TXN000746,135.83,0.0,4200,Sales,2023-03-20,GBP,135.83,0.0,4200,Sales,2023-03-20,GBP,MATCHED,0.0,0.0
TXN000747,533.87,0.0,4400,Sales,2023-05-03,USD,533.87,0.0,4400,Sales,2023-05-03,USD,MATCHED,0.0,0.0
TXN000748,129.92,0.0,1100,Sales,2023-03-06,GBP,129.92,0.0,1100,Sales,2023-03-06,GBP,MATCHED,0.0,0.0
TXN000749,0.0,161.21,2000,Procurement,2023-08-31,USD,0.0,161.21,2000,Procurement,2023-08-31,USD,MATCHED,0.0,0.0
TXN000750,0.0,48.91,4600,Sales,2023-12-09,GBP,0.0,48.91,4600,Sales,2023-12-09,GBP,MATCHED,0.0,0.0
TXN000751,101.0,0.0,4400,HR,2023-02-28,GBP,101.0,0.0,4400,HR,2023-02-28,GBP,MATCHED,0.0,0.0
TXN000752,53.12,0.0,4300,IT,2023-10-16,GBP,53.12,0.0,4300,IT,2023-10-16,GBP,MATCHED,0.0,0.0
TXN000753,0.0,93.33,4400,Sales,2023-04-22,GBP,0.0,93.33,4400,Sales,2023-04-22,GBP,MATCHED,0.0,0.0
TXN000754,1959.54,0.0,3100,Operations,2023-08-27,GBP,1959.54,0.0,3100,Operations,2023-08-27,GBP,MATCHED,0.0,0.0
TXN000755,0.0,97.12,1200,Procurement,2023-12-25,EUR,0.0,97.12,1200,Procurement,2023-12-25,EUR,MATCHED,0.0,0.0
TXN000756,20922.35,0.0,4200,Sales,2023-05-12,GBP,20922.35,0.0,4200,Sales,2023-05-12,GBP,MATCHED,0.0,0.0
TXN000757,845.54,0.0,3000,Sales,2023-07-08,EUR,845.54,0.0,3000,Sales,2023-07-08,EUR,MATCHED,0.0,0.0
TXN000758,532.32,0.0,1100,Operations,2023-03-27,GBP,532.32,0.0,1100,Operations,2023-03-27,GBP,MATCHED,0.0,0.0
TXN000759,0.0,111.33,4500,HR,2023-11-07,GBP,0.0,111.33,4500,HR,2023-11-07,GBP,MATCHED,0.0,0.0
TXN000760,1153.39,0.0,3100,Operations,2023-11-07,USD,1153.39,0.0,3100,Operations,2023-11-07,USD,MATCHED,0.0,0.0
TXN000761,170.13,0.0,3100,Legal,2023-02-28,GBP,170.13,0.0,3100,Legal,2023-02-28,GBP,MATCHED,0.0,0.0
TXN000762,0.0,484.45,2100,Legal,2023-03-25,GBP,0.0,484.45,2100,Legal,2023-03-25,GBP,MATCHED,0.0,0.0
TXN000763,18772.1,0.0,4200,Legal,2023-06-09,USD,18772.1,0.0,4200,Legal,2023-06-09,USD,MATCHED,0.0,0.0
TXN000764,0.0,349.29,1200,Operations,2023-02-25,EUR,0.0,349.29,1200,Operations,2023-02-25,EUR,MATCHED,0.0,0.0
TXN000765,0.0,2261.79,1200,Legal,2023-10-24,GBP,0.0,2261.79,1200,Legal,2023-10-24,GBP,MATCHED,0.0,0.0
TXN000766,140.5,0.0,2100,Legal,2023-01-14,GBP,140.5,0.0,2100,Legal,2023-01-14,GBP,MATCHED,0.0,0.0
TXN000767,0.0,382.8,4300,Procurement,2023-06-09,GBP,0.0,382.8,4300,Procurement,2023-06-09,GBP,MATCHED,0.0,0.0
TXN000768,5745.67,0.0,2000,Procurement,2023-10-22,EUR,5745.67,0.0,2000,Procurement,2023-10-22,EUR,MATCHED,0.0,0.0
TXN000769,157.52,0.0,4400,Legal,2023-12-13,USD,157.52,0.0,4400,Legal,2023-12-13,USD,MATCHED,0.0,0.0
TXN000770,0.0,6116.06,4500,Legal,2023-07-12,EUR,0.0,6116.06,4500,Legal,2023-07-12,EUR,MATCHED,0.0,0.0
TXN000771,1166.34,0.0,4000,Operations,2023-07-23,GBP,1166.34,0.0,4000,Operations,2023-07-23,GBP,MATCHED,0.0,0.0
